gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,512,1
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,715,0
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,6210,0
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5497,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,924,0
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1078,0
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,2734,1
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,4566,0
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,6238,0
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5816,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5839,0
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,3364,0
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,5729,0
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,5141,0
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,4869,0
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,4136,1
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,2812,1
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,2933,0
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,2161,0
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,2631,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,6304,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,1119,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,2355,0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,2034,1
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,2058,0
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,4830,0
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,3090,0
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,4483,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,1323,0
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,2833,0
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,493,0
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,4083,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6019,0
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,3175,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,2485,0
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6099,0
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,3778,1
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,6270,0
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,518,1
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,2192,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,3306,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,2190,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,1147,0
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,1992,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,2971,0
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,5549,0
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,6117,0
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,204,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,2477,0
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,5309,0
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,4364,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,718,0
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,890,1
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,4109,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,654,1
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,1737,1
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,6385,0
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,3039,1
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5597,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,6474,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,2183,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,314,1
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,905,1
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,4727,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,187,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,1755,0
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,3941,1
1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,342,1
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,5143,0
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,6184,1
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,1248,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,3518,0
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,2319,0
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,2531,1
1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6140,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,321,1
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,700,0
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,5417,1
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,1765,0
1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,6292,1
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,1435,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,6360,0
0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,1852,1
0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1196,1
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,5385,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5904,0
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,2845,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,60,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,150,0
0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,5784,1
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,5564,0
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,4139,0
0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,5424,1
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,2047,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,6066,0
1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,469,1
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6116,0
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,4582,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,845,0
0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,1783,0
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,6285,0
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,5494,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,5129,0
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5437,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1381,0
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,5120,0
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6097,0
1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,4166,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,327,0
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,2777,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,6211,0
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,2489,0
1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5649,0
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,5924,0
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,2502,0
0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,4311,1
0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,2849,1
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,415,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,6404,0
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,3760,0
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,4606,0
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5593,0
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,3536,0
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,2024,0
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,4366,0
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,4734,0
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,3055,0
1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,1077,0
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2781,1
0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5610,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,2950,0
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,3691,1
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,3847,0
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,6412,0
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,4484,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,599,0
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,1960,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,433,0
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6152,0
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,855,0
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,3797,0
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6056,0
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,1444,0
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,4531,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,747,0
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,1013,0
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,835,0
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,4803,0
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,3757,0
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,5434,0
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,2681,0
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,4023,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,2861,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,162,1
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,3570,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,142,0
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,2741,0
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,3466,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,299,1
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,434,1
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,6523,0
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6050,0
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,6407,0
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,66,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5945,0
0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,4506,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,197,0
0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,6432,0
1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,2018,0
1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,4155,0
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,3998,1
1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,4645,1
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,5825,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,928,0
0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,2595,0
1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,1734,0
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,5087,0
0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,455,0
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,3822,0
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,1704,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,228,0
1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,5953,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,711,0
1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,1466,0
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,3506,0
0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,4615,1
1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,5627,0
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,4251,0
0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95.0,4686,0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,443,1
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,266,0
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,1830,0
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,2267,0
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,1796,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,550,0
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,5859,0
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,4852,0
0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,2098,1
0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,1624,1
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,636,1
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,2294,0
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,3400,0
0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,4577,0
1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,5395,0
0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,3148,1
1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,1154,0
0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,1619,0
0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,4710,1
1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,4171,0
1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,1357,0
0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,3986,0
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,1879,0
1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,695,0
1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,4233,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,297,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1394,0
0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,6024,1
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,20.3,1622,0
0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,1871,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,99,1
1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,4774,1
1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,5348,0
1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,55.65,3370,0
1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,168,1
0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,2929,0
1,0,0,0,9,0,1,0,2,0,2,2,0,2,1,0,3,50.8,1523,0
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,252,0
0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,59.8,2176,0
0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,3784,0
0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,1472,0
0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,2223,1
1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,1216,0
1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,1,19.45,1923,0
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,723,0
1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,1697,1
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,6429,0
0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,4468,1
0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,3690,0
0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,3240,1
1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,74.9,1585,0
0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,3246,1
1,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,0,59.65,1943,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,6463,0
1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,4261,1
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,2675,1
0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.45,1120,0
0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,24.55,3438,0
0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,1520,1
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,2705,0
1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,5481,0
1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,5470,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,721,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,2283,0
0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,2979,0
1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,305,0
1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,1895,0
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,366,1
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,94,1
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,20.55,2767,0
1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,5364,0
1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,847,1
0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,1792,0
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,3451,0
0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5464,1
1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,5229,0
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,575,0
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,5311,0
0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,99.5,5565,0
1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,5778,0
1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,86.05,988,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,903,0
1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,5029,0
1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5638,1
1,1,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.0,3209,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,453,0
1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,5170,1
1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1018,0
0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,2579,1
0,0,1,1,28,1,2,1,0,0,0,2,0,2,1,1,2,90.45,4059,0
1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,3135,0
1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,3433,1
0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,5542,0
1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,4839,0
0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,2266,0
1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,1983,1
0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,90.75,1623,0
1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,4145,1
0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,20.25,2163,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1353,0
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.6,475,0
1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,3052,0
1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,4289,0
1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,4911,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.35,2995,0
0,0,0,0,70,1,2,2,1,1,1,1,1,1,1,0,1,26.05,3587,0
1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.6,2347,0
1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,811,1
0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,20.1,1941,0
0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,3504,0
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,24.5,3549,0
0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,6224,0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.25,3572,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,337,1
1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,4159,0
0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,3409,0
1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,2549,0
0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,3837,1
0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,115.1,6299,0
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.4,3299,1
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.5,286,1
1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,3989,0
1,0,1,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.45,758,0
0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,4255,0
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,85.25,4437,1
1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,78.75,4858,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,2270,0
1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,3244,0
1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,97.75,6198,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,10,1
0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,2142,1
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,1935,1
1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,62.7,4231,1
0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,100.4,2000,0
